Ngram,Count,KneserNey_Prob
"<s> इस बात का",502,0.20429640465310003
"कराया जाए । </s>",501,0.9999865388726602
"की कोशिश करते हैं",501,0.7216796670352282
"ने कहा कि ये",501,0.008145680961547861
"जारी किया है .",501,0.186331705901165
"<s> भारतीय क्रिकेट टीम",501,0.6580565917350091
"ही था । </s>",501,0.9999956372219948
"में कोई बदलाव नहीं",501,0.9999984542825368
"रखना होगा । </s>",500,0.9999849845788202
"बना हुआ है .",500,0.1585827353054827
"का निर्णय लिया ।",500,0.15241259298634457
"गिरफ्तार किया है .",500,0.14253784950652174
"मिली थी . </s>",500,0.9999714390675707
"<s> इस फिल्म के",500,0.1578198660572186
"पसंद कर रहे हैं",499,0.9492469669113947
"को मृत घोषित कर",499,0.9999486512676721
"देखा गया है ।",499,0.47879089662273705
"2 - 1 से",499,0.905371366791699
"कोर्ट में पेश किया",499,0.610119314623965
"विदेश मंत्रालय के प्रवक्ता",499,0.9569629931573773
"कर लिया जाएगा ।",499,0.8549249553847964
"लिया जा सकता है",499,0.9267968045196455
"के लिए आवेदन करने",499,0.17099552915126578
"चौधरी ने बताया कि",498,0.9999352330475286
"गिरफ्तार कर जेल भेज",498,0.7562572683879021
"पूछे जाने पर कि",498,0.710172173572315
"आ रही है कि",498,0.08887495452450159
"चला है । </s>",497,0.9999913619961441
"<s> सीएम ने कहा",497,0.962504865837202
"ने बताया कि वे",497,0.010627477717650647
"ने हिस्सा लिया ।",497,0.7197160083409746
"आग्रह किया । </s>",497,0.9999964077923555
"होने से पहले ही",497,0.7702581452110285
"की खबर है ।",497,0.7356399836344477
"के रूप में एक",497,0.02390310251244204
"लगा दी गई है",497,0.5749974619669526
"ने कहा कि उनके",496,0.00806287699165324
"नवदुनिया प्रतिनिधि) । </s>",496,0.9999999966263587
"<s> रिपोर्ट में कहा",495,0.6622599837645481
"स्थगित कर दिया गया",495,0.6444611075617862
"का दावा किया है",495,0.4145248964750402
"स्थिति को देखते हुए",495,0.9998888251450662
"तिवारी ने बताया कि",495,0.999934840520544
"रहा है कि यह",495,0.07522897531317517
"आशंका जताई जा रही",495,0.9999992952526356
"विरोध कर रहे हैं",495,0.6418215661757173
"की घटना को अंजाम",494,0.7944874156958496
"स्थान प्राप्त किया ।",494,0.7413370513946458
"केंद्रीय गृह मंत्री अमित",494,0.7195951270032486
"नहीं हो सकता है",493,0.35735424396153154
"<s> लेकिन इस बार",493,0.43991119399378165
"जांच में पता चला",493,0.9995186725666997
"दर प्रदान करता है",493,0.9999998551424257
"ने संयुक्त रूप से",493,0.9999995477579623
"को जल्द से जल्द",493,0.9999995320699351
"दावा किया जा रहा",493,0.999312773533871
"कर ली . </s>",493,0.9999999213042056
"खबर आ रही है",493,0.942677802570227
"कर हत्या कर दी",493,0.9998989287371667
"लगाकर आत्महत्या कर ली",492,0.9998866398846524
"मार दिया । </s>",492,0.9999958929188039
"रह सकता है ।",492,0.8343153228678155
"कहा कि सरकार ने",492,0.3102452343728046
"को उम्मीद है कि",492,0.9992247164009534
"तैयारी कर रहे हैं",492,0.6812203606737711
"घटना को अंजाम देने",492,0.3550233482740842
"<s> आगरा । </s>",492,0.9999999881402845
"बताए जा रहे हैं",492,0.9521712326862345
"साथ हैं । </s>",492,0.9999897573693675
"को प्रधानमंत्री नरेंद्र मोदी",491,0.9999999913897135
"निजी अस्पताल में भर्ती",491,0.6519744075796299
"<s> इस मामले को",491,0.0722428511608971
"<s> इस बात को",491,0.19965678397418335
"चुना गया है ।",490,0.8453331784230691
"स्थिति है । </s>",490,0.9999912385960891
"रही थीं . </s>",490,0.9999832496254053
"इंकार कर दिया ।",490,0.4621424805535685
"बिक्री और रूपांतरण दर",490,0.9999999964652355
"और रूपांतरण दर प्रदान",490,0.9999978017526615
"रूपांतरण दर प्रदान करता",490,0.9999980373170192
"2021 तक विनिमय दर",490,0.9999997209229594
"तक विनिमय दर आरेख",490,0.9992800567725753
"विनिमय दर आरेख के",490,0.9999999965603151
"दर आरेख के साथ",490,0.9999978112662516
"आरेख के साथ विज़ुअलाइज़ेशन",490,0.9984747722644637
"के साथ विज़ुअलाइज़ेशन और",490,0.9999999964902254
"साथ विज़ुअलाइज़ेशन और इतिहास",490,0.999997659181014
"विज़ुअलाइज़ेशन और इतिहास तालिका",490,0.9999978100124369
"और इतिहास तालिका के",490,0.9999989457716992
"इतिहास तालिका के लिए",490,0.9999980137141404
"तालिका के लिए सबसे",490,0.9984811117117462
"लिए सबसे लोकप्रिय रूपांतरणों",490,0.9999982450221673
"सबसे लोकप्रिय रूपांतरणों की",490,0.9999999965163205
"लोकप्रिय रूपांतरणों की सूची",490,0.9999976631303914
"रूपांतरणों की सूची को",490,0.998725139739283
"की सूची को जोड़ा",490,0.9999976586308755
"सूची को जोड़ा ।",490,0.9995450194144683
"को खत्म करने के",490,0.476267141052011
"बुधवार को कहा कि",490,0.9292428332035962
"में काम करने के",490,0.18083377288937044
