Ngram,Count,Katz_Prob
"का संकल्प लिया ।",316,0.5831792975970426
"ने कथित तौर पर",316,0.9984177215189873
"शुरू करने से पहले",316,0.9984177215189873
"से अधिक समय से",316,0.41677675033025097
"प्रधानमंत्री नरेन्द्र मोदी के",316,0.2071569271175312
"के लिए अच्छी खबर",316,0.7458628841607565
"बकाया है । </s>",316,0.9984177215189873
"की तरह है ।",315,0.6621052631578948
"स्थिति के बारे में",315,0.9984126984126984
"आसपास के क्षेत्रों में",315,0.8232984293193717
"तक पहुंच गया ।",315,0.3183198380566802
"प्रधानमंत्री नरेंद्र मोदी पर",315,0.03379540081667741
"हो जाते हैं और",315,0.09145100319860425
"में शामिल हुए थे",315,0.24455676516329705
"महसूस करेंगे । </s>",315,0.9984126984126984
"भारतीय किसान यूनियन के",315,0.7313953488372092
"प्राचार्य डा . </s>",315,0.9984126984126984
"में अवैध रूप से",315,0.9984126984126984
"दिखाई देंगे । </s>",315,0.9984126984126984
"भरा है । </s>",315,0.9984126984126984
"करने लगे . </s>",315,0.9984126984126984
"में कई तरह के",315,0.5626118067978533
"<s> मृतक की पहचान",315,0.5856610800744879
"2021 - 22 के",315,0.4525179856115108
"के पद पर तैनात",315,0.22008397480755773
"में किया । </s>",315,0.9984126984126984
"पड़ता था । </s>",315,0.9984126984126984
"बात करने के लिए",314,0.7393867924528302
"करने के लिए आप",314,0.00991053646508393
"हिस्सा लेने के लिए",314,0.890625
"साबित होगी । </s>",314,0.9984076433121019
"भूमिका है । </s>",314,0.9984076433121019
"पर जान से मारने",314,0.9984076433121019
"आ चुके हैं .",314,0.2154639175257732
"को दी गई है",314,0.23308550185873605
"<s> राज्य सरकार के",314,0.19162591687041564
"कोर्ट के आदेश के",314,0.4034749034749035
"प्रक्रिया चल रही है",314,0.9060693641618497
"की जानकारी दी है",314,0.09616564417177914
"<s> इस लिहाज से",314,0.9984076433121019
"लोगों का मानना है",314,0.9060693641618497
"व्यक्त करते हुए कहा",314,0.93026706231454
"आपको लगता है कि",314,0.9984076433121019
"ने आरोप लगाया था",314,0.11888509670079636
"ने जीत दर्ज की",314,0.9113372093023255
"आसपास के इलाकों में",314,0.868421052631579
"<s> हमारे देश में",314,0.7125
"के साथ हुई थी",314,0.34640883977900555
"नहीं किया था ।",314,0.6905286343612335
"ने बताया कि मृतक",314,0.006653367006939876
"संभावना जताई जा रही",314,0.9984076433121019
"आना चाहिए । </s>",314,0.9984076433121019
"बनाए जा रहे हैं",314,0.9984076433121019
"औचक निरीक्षण किया ।",314,0.890625
"चल रहे हैं .",314,0.1814236111111111
"विरोध जताया । </s>",314,0.9984076433121019
"भारत में कोरोना वायरस",314,0.5490367775831874
"करते हुए लिखा है",314,0.3221993833504625
"में काम करता है",314,0.5926275992438563
"मिल जाती है ।",313,0.6620762711864406
"उन्होंने कहा कि अब",313,0.012480530372618715
"नहीं हो । </s>",313,0.9984025559105432
"उसके माता - पिता",313,0.9984025559105432
"बंद हुए । </s>",313,0.9984025559105432
"के हवाले से बताया",313,0.2512057877813505
"जरूरत थी । </s>",313,0.9984025559105432
"इलाज के लिए अस्पताल",313,0.20847231487658438
"रखी है . </s>",313,0.9984025559105432
"इस बारे में जानकारी",313,0.10364842454394693
"पूरी हो चुकी है",313,0.7134703196347032
"न हो . </s>",313,0.9984025559105432
"तैनात है । </s>",313,0.9984025559105432
"को कहा गया ।",313,0.17002176278563655
"<s> कांग्रेस अध्यक्ष राहुल",313,0.5744485294117647
"में लाने के लिए",313,0.9984025559105432
"पाकिस्तान के प्रधानमंत्री इमरान",313,0.7971938775510204
"नुकसान हो सकता है",313,0.9984025559105432
"कर रही हूं ।",313,0.6764069264069265
"<s> पुलिस ने मामले",313,0.02758164165931156
"पर आरोप लगाते हुए",313,0.9356287425149701
"पूछा गया तो उन्होंने",313,0.8223684210526315
"में आ गई ।",313,0.30222437137330754
"ठहराया है । </s>",313,0.9984025559105432
"ले सकता है ।",313,0.8289124668435013
"करा दिया है ।",313,0.8778089887640449
"सकता है । '",313,0.008684898004557835
"मुश्किल हो रहा है",313,0.777363184079602
"योजना बना रही है",313,0.9356287425149701
"करते हुए लिखा कि",312,0.32014388489208634
"कोरोना संक्रमण के चलते",312,0.18936170212765957
"टी - 20 मैच",312,0.1425629290617849
"का निर्देश दिया था",312,0.08774647887323944
"पुलिस से मिली जानकारी",312,0.9983974358974359
"राय ने कहा कि",312,0.9354354354354354
