Sentence,Add-One,Add-K,Token-Type
हरिद्वार  में  21 जून  को  गंगा  और  योग  गंगा  की  धारा  एक  साथ  लोगों  को  प्रवाहित  होती  हुई  दिखाई  देगी ।,2.1506598441777477e-66,2.294166270133621e-66,3.250719190839741e-124
पिछले  दिनों  निजी  कंपनी  के  एक्सपर्ट  ने  इसको  तैयार  करने  के  लिए  काफी  मशक्कत  की  है ।,3.2936522656845202e-49,3.471398977424292e-49,2.0244815119092968e-99
उसने  पुलिस  को  बताया  कि  उसका  मकसद  कर्ज  से  भागकर  जाना  नहीं  था ।,8.903364982524104e-43,9.295066672013277e-43,4.967135737901006e-83
्र .,6.478076594352865e-08,6.515764295693544e-08,1.7919798224199e-12
वहीं  कई  स्थानों  पर  बड़े - बड़े  ल्हासे  गिरने  से  आवाजाही  में  दिक्कतें  पेश  आ  रही  हैं ।,2.2477654199825343e-59,2.350496025030936e-59,6.501443120083974e-107
जहां  एक1 1 साल  का  बच्चा  रिक्शा  चला  रहा  है ।,2.853846164219912e-38,2.706673047170961e-38,1.6203449621254958e-65
प्रखंड  प्रमुख  ने  यह  भी  कहा  कि  लोग  ट्रैक्टर  पर  उनके  सामने  लकड़ी  लाद  कर  ले  जा  रहे  थे ।,6.807086673203313e-61,7.232229079740893e-61,5.08913160298092e-119
समय - समय  पर  किए  जाने  वाले  कार्यो  की  उपयोगिता  प्रमाणपत्र  भी  जमा  करवाएं ।,2.8575288967117918e-49,2.9903881628814455e-49,2.5215009605626552e-89
"प्लास्टिक  की  थैलियों  या  प्लास्टिक  के  डिब्बे  में  खाना  खाने  से  प्लास्टिक  के  साथ  ही  हमारे  शरीर  में  कई  हानिकारक  केमिकल  पहुंच  जाते  हैं , जो  हार्मोस  को  असंतुलित  कर  देते  है ।",1.2136530119802244e-118,1.2218488080864816e-118,5.064543227979046e-200
एक  रात  वे  शाही  महल  बहुत  सुन्दर  तरीके  से  सजा  हुआ  था ।,1.1156281384420356e-43,1.1610055408413779e-43,6.756372198848694e-78
लेकिन  क्या  आपने  सोचा  है  कि  क्या  होगा  अगर  एक  स्मार्टफोन  से  दूसरा  स्मार्टफोन  वायरलेस  चार्ज  किया  जा  सकता  है ?,1.1537326962546484e-67,1.2309303295967256e-67,1.7725559478177114e-125
"उदाहरण  के  लिए; अमेरिका , दक्षिण  अफ्रीका , रूस  आदि  के  संविधानों  में  इस  सिद्धान्त  का  समावेश  किया  गया  है ।",2.2985791284651518e-89,2.3715835852418265e-89,1.9712185467172438e-135
पूर्व  राष्‍ ट्रपति  रहे  बाइडेन  ने  अपनी  टीम  में  कई  भारतीयों  को  अहम  पद  से  नवाजा  है  और  ऐसे  में  भारत  के  साथ  उनका  कनेक्‍ शन  और  ज्‍ यादा  गहरा  हो  गया  है .,1.1380832708886737e-108,1.2598873497556096e-108,2.8066685415108375e-200
उसे  वेंटीलेटर  पर  रखा  गया  था ।,3.179627584853813e-21,3.2470751912538414e-21,1.1642165662369426e-41
परीक्षा  के  दौरान  सचल  दस्ता  की  टीम  सूरज  बाबा  उच्चत्तर  माध्यमिक  विद्यालय  देवकली  नवानगर  परीक्षा  केंद्र  पर  पहुंची ।,1.9545715427485104e-75,1.9892230282974347e-75,1.324061480748203e-113
"इस  तरह  के  अल्प  जमा , यह  भी  मिनि  या  माइक्रो  खातों  कहा  जाता  है ।",9.690707638374604e-62,9.721359936178917e-62,1.1029310840054197e-100
"मिंट’ की  एक  रिपोर्ट  के  मुताबिक , इस  बेमेल  आंकड़े  के  चलते  लोगों  को  धड़ाधड़  नोटिस  मिल  रहे  हैं .",2.793718307113905e-75,2.57538946094521e-75,5.608081159745077e-124
केरल  बाढ़  पीड़ितों  की  सहायता  के  लिए  पंजाब  एवं  हरियाणा  हाईकोर्ट  ने  एक  महत्वपूर्ण  कदम  उठाया  है .,1.0381372094217321e-57,1.0975569606131156e-57,1.0182830052151028e-106
फिर  उतारकर  ऐसे  बर्तन  में  दाल  दें  जिसमें  ठंडा  पानी  भरा  हो ।,4.103980663363324e-46,4.269713585699272e-46,5.316926120966591e-78
विभाग  ने  कलेक्टरों  एवं  जिला  दंडाधिकारियों  द्वारा  घोषित  कोविड - 19 प्रभावित  कंटेनमेंट  जोन  की  सूची  भी  जारी  की  है ।,7.672920242463961e-69,8.141380488962909e-69,1.5223732010297207e-124
जिससे  उनको  दिक्कत  होती  है ।,6.045797730472344e-19,6.159319431302169e-19,1.0466284516679907e-35
"बजट  में  आठ  फीसदी  आर्थिक  वृद्धि  दर  की  बात  कही  गई  है , जो  समझ  में  नहीं  आता  है ।",1.3903164254518623e-67,1.4748752785663024e-67,1.3359510536395317e-123
.,0.0112585340577979,0.011293673322707197,2.242590365861217e-06
रतलाम ।,5.427237647093232e-07,5.460198986613784e-07,4.62841933711917e-12
तभी  अचानक  शोरूम  के  तृतीय  तल  पर  आग  लग  गई ।,4.430807463171677e-38,4.582413431968594e-38,1.6313622271375098e-65
